"","GeneSymbol","A_plus_1","A_plus_2","A_plus_3","A_minus_1","A_minus_2","A_minus_3","B_plus_1","B_plus_2","B_plus_3","B_minus_1","B_minus_2","B_minus_3","A_plus_1_48","A_plus_2_48","A_plus_3_48","A_minus_1_48","A_minus_2_48","A_minus_3_48"
"266","TUBA1B",4.37940276365171,4.99174297444866,9.34599435268962,6.35391250823491,3.6719537055551,5.82063124023266,4.6623278538824,5.68578769360154,6.69733622116229,5.96996506426786,6.43816430409741,5.53560429922508,3.93292714179553,3.88550592683291,3.06524076337704,6.66837157277589,7.04104361222921,6.09016727480652
"267","TUBA4A",5.08155836335157,5.65444987407048,4.63455531451216,8.44073082323245,4.69717076042547,4.63455531451216,5.17347909180788,5.89663292779551,4.63455531451216,5.92524571333232,6.89046347831716,4.63455531451216,3.00543145064395,2.88929634454942,8.15548220825023,6.55477683670042,8.02775166744506,5.6439510195296
"268","TUBA1C",6.67214297243895,2.29613852309584,4.41982571253004,8.31169242341097,4.61907196848988,4.41982571253004,2.51201110762892,5.33331946012244,11.3824987790328,6.62903143894038,5.04255748370986,4.41982571253004,3.4505523387202,4.15977824941839,4.41982571253004,5.61339293991369,11.8935517040986,4.41982571253004
"269","RPL8",6.00355292635842,7.30486699582635,-0.576606338864007,1.72006590190002,4.48433811481662,4.85593919022401,5.69947260616269,5.31349141957465,15.489688469521,7.74491727969528,2.99333924647989,1.87729603697119,3.86920697095247,3.87526345168158,3.01664683086546,5.2204504840014,6.07866947600775,16.4226145725484
"270","RPL10A",5.8358328256639,8.21978987295752,3.92185151303601,2.93395983854982,4.2305650950546,7.06882186370937,6.48704893552924,4.93268555234675,3.92185151303601,3.88235440942465,3.82232614039046,3.92185151303601,4.90359547035203,4.07268501999413,6.75936399447327,9.22904890058145,8.25796919593407,7.64161227044907
"271","EBNA1BP2",3.13404584316025,3.45702444299511,4.60182734760063,9.19639176134552,8.55043252659325,4.60182734760063,2.60597511109047,2.05731573125017,4.60182734760063,5.49393807660772,5.35952562818843,4.60182734760063,6.88071738097244,7.82578185451063,9.84974354124842,6.43290045142545,6.3398553825641,4.60182734760063
"272","NUP210",5.70588053211476,4.83639219004502,3.86699516039939,1.11166191374386,2.18376048579029,4.11149895608184,8.52326555905239,8.28397226983633,3.86699516039939,3.73947544306302,4.71047216708961,8.90037760963648,9.37635326628512,7.74627124139513,9.24935621026338,4.36628133655321,5.37802352536575,3.86699516039939
"273","GTF2B",7.05366,7.05874,0,8.38326,11.3055,0,7.79456,10.6151,0,9.09719,8.72043,0,6.64545,6.73748,0,6.73659,9.85202,0
"274","PSMA3",4.48524723257458,4.91798665627,4.87883230051131,7.46477085845782,6.10750556164495,4.87883230051131,5.54666689088052,5.49294140878214,4.87883230051131,5.23187655193978,6.30233088377646,4.87883230051131,6.1159463283938,6.0324289204574,7.27738097366626,5.51658278640436,5.26538152049298,4.87883230051131
"275","AARS1",6.38281002489209,6.69248137369639,3.89558708822064,3.1128528423779,2.30801478423172,7.42932413034975,7.19385296706774,7.4086833204512,3.89558708822064,4.97888426879827,4.65525073275082,6.79981309194266,7.80867237902679,5.94246593575037,4.84570248125516,4.06199063366632,6.54611726182586,6.18716080730011
"276","RAB3GAP2",8.22469,6.98049,0,8.81511,7.50842,0,11.7065,10.8494,0,10.8203,9.6215,0,8.28485,8.94744,0,8.23237,0.00886049,0
"277","ACTG1",6.78831400693208,7.41293671685292,4.86652903228439,4.78732052317027,5.77222959784532,4.88858141345011,7.60087079690894,7.05799068809392,4.45729717204086,4.27234308238378,4.73889971716191,5.02404687580194,4.72710078627761,4.46947844756391,7.68348102641077,5.48111371330131,4.30758545749728,5.87730799095983
"278","XPO1",6.01982915690811,4.72301420296296,4.60675701445993,3.38186415321838,5.18895293934571,4.60675701445993,7.20111641451789,6.08800640998302,4.60675701445993,6.46458111639893,5.23196859151742,4.60675701445993,6.83929943810892,4.68816402786388,7.82508683481465,3.96740360900369,8.37999301290878,5.98315240043836
"279","ZRANB2",4.15150467935106,3.76661855815576,4.73617086005937,9.26140756268364,8.98871882486672,4.73617086005937,3.5600262136243,3.03942203367483,4.73617086005937,6.49673297332998,5.97133734815224,4.73617086005937,4.12059133097512,5.20613970986152,8.78661176933308,6.42822065163171,7.09756010516989,4.73617086005937
"280","CFL1",3.88532708112428,4.08191814730524,9.66466496780647,4.77093921066164,3.66050838559576,2.76161842568342,5.24313350642083,5.11069418058133,6.52931542338755,6.4144535339219,5.2542740154961,2.76161842568342,5.95647295444873,4.87433250638084,5.95820271883176,6.4166801461298,9.63760826085145,7.11918170251652
"281","RUVBL1",5.37610852872825,5.53667944236173,4.76173079902169,7.77908625610773,7.24726733154108,4.76173079902169,5.30843006473809,5.44816063625048,4.76173079902169,6.105761587065,5.19341174656982,4.76173079902169,4.23064526372758,4.22818532108414,7.58488584540973,5.45385170067964,6.49872849917507,5.27376427239522
"282","AK2",6.95400091075898,7.40568190297991,4.85004359431361,3.24451573676712,4.48905567134926,4.85004359431361,6.99138741028056,7.66146412126015,4.85004359431361,5.48654771913897,4.96273947032568,4.85004359431361,6.63308909473277,6.07050547539739,7.71473484357552,4.95790923298332,4.03479747968944,4.85004359431361
"283","VARS1",5.9172369987356,7.75017531200682,3.67673685243779,3.66517603431789,6.11229998474377,11.0995238605485,7.0802180528122,6.90122214470115,3.67673685243779,7.52526590540009,4.70094658066768,3.68977277279603,2.71956959253834,2.38342029319947,8.52183736271058,5.98344246440983,5.01541364565105,3.67673685243779
"284","XPO5",4.09146432126323,4.81434010306158,4.38568775984466,6.24853377746611,7.9434704073276,4.38568775984466,3.63051478545597,4.31953657481331,4.38568775984466,11.2038856016031,8.409054268325,4.38568775984466,3.20346415967504,2.44589942692668,11.5919283015875,4.84779020814551,5.29910339322365,4.38568775984466
"285","SF3B3",6.05682336132775,6.170778118934,5.16772654775783,5.27352447301378,6.63601327951291,5.16772654775783,5.98518756209614,6.35328354509356,5.16772654775783,7.11431692646541,6.3937430068655,5.40943699677193,5.73013206410056,5.96439995051235,5.16772654775783,5.30855646432021,5.10268037978664,5.16772654775783
"286","MCCC1",7.64094463770737,5.538518449106,3.88755913278552,3.64528275306618,3.49064211096104,5.27403055241395,3.81218135396367,5.70598819956495,4.57843878890235,6.79839127975692,6.36772529504656,4.91148653927401,6.92737283329867,8.30769293420584,7.55709070603741,4.8801702387503,4.09842485694981,6.76390949237363
"287","RCC2",3.9908568558311,4.18464503571167,10.3026971998822,10.3803586715102,9.97453176704587,3.81475199786456,2.96880806766377,2.37356067474064,3.81475199786456,5.90277078373122,5.79882894463453,3.81475199786456,5.14566843565251,6.24653282928804,3.81475199786456,4.57171433933044,4.36625089474277,8.46736751307381
"288","NDUFS1",5.38621410850568,5.80555116279673,2.61353044795514,3.32527050990351,5.76867561801988,2.61353044795514,7.79512136836283,6.85747297931267,11.0808461234824,4.06287367359399,4.07590665678731,15.4272457330934,6.08893674393813,7.26411889510876,2.61353044795514,5.31289953972742,1.89785060545139,2.61353044795514
"289","YWHAQ",9.06494457786832,9.43128963606367,2.63624889648128,0.640594326351248,2.95431237113827,2.63624889648128,7.91968965563792,6.48072347101277,2.63624889648128,4.90457297162932,2.45850103976007,2.63624889648128,4.70311159554968,5.21143443207902,10.0163061597608,4.46141050701348,5.18403472793067,16.529784768855
"290","YWHAE",7.30768223442305,7.75026741701649,4.13739692201987,4.24381468170902,4.33270838793839,4.64426776921321,7.42962064133422,7.52096264683967,4.13739692201987,4.4080133307266,4.35356429017385,5.29104725515454,6.10872795091291,5.37447539185461,7.08602326363852,4.19349057711736,4.42072176409753,7.44546862483249
"291","YWHAG",7.04679720119031,8.40196982529247,4.53189500059643,4.19196999603345,5.57998030657618,4.53189500059643,7.63108529516162,6.25906023502736,4.53189500059643,4.29012298804765,3.94088507788134,4.53189500059643,6.23662872340197,4.7479047361098,6.48066150545369,4.54979188740596,5.15618669198096,7.7237656795316
"292","AP2B1",6.42262132950568,8.05230774530731,4.22219936452959,2.44333927953626,3.50407550270154,4.22219936452959,10.2138598316988,8.81478923731357,4.22219936452959,5.67151641821266,6.74935295095767,7.46977348934756,5.05116304235742,3.04154096682362,6.56125618014727,3.72858153542555,3.43123479915099,6.40639829655137
"293","FKBP4",7.87407,8.65238,0,10.119,7.4288,0,6.63103,5.90766,0,7.56304,8.07742,0,10.3787,9.34088,0,8.64344,9.38362,0
"294","FKBP5",3.96851104776517,4.80239873086842,4.44534402697784,7.92660994464754,7.12204486160758,4.44534402697784,2.69064690490098,3.38414878612382,11.0701960593004,5.94439089914448,8.14805812978957,4.44534402697784,8.70562646696613,7.93368189050212,4.44534402697784,4.23602503978742,1.82021822031279,4.44534402697784
"295","COPA",10.4218,11.2388,0,5.981,6.939,0,12.2848,10.8126,0,7.42858,8.38437,0,7.6402,6.81732,0,7.19427,4.85728,0
"296","NUP85",3.51884609625091,9.18624800175669,2.75325277504627,5.1531036942886,6.58069480679475,25.6174845751256,5.95818363695862,9.17917900224131,2.75325277504627,-1.51550261295332,5.79443533239466,2.75325277504627,10.2529248672936,7.33136920438908,2.75325277504627,7.52453496230712,-7.80973865015619,2.75325277504627
"297","CORO1B",3.60294490301935,4.76101645595946,2.83530154422184,4.81376461860271,3.74911497957685,18.2801407021823,9.49614122126307,7.24139243554083,2.83530154422184,6.13134161290668,4.58539950135157,7.51306482851083,0.768335777718303,3.29456053844586,2.83530154422184,6.90434448196435,8.09165178128965,2.83530154422184
"298","SRSF9",1.56471262099099,2.39179559946701,3.00671788733365,5.66999774780687,8.22357859424972,9.8065328139968,2.6547728598683,1.74267388991135,14.2346813459171,5.53984213834965,4.36705169408468,3.00671788733365,7.00396657062825,6.66788870385813,3.00671788733365,9.60093828616841,8.74517878313106,3.00671788733365
"299","SRSF1",2.72816185053161,0.791618175374888,13.9440447810129,10.0364868494992,6.91736462845292,3.69505041560992,1.74162748243155,3.44962527312501,3.69505041560992,5.90080411161996,6.37411882323495,6.19451057443605,5.25272289852026,6.04451228121533,3.69505041560992,6.80287545779422,9.09694050969614,3.69505041560992
"300","SRSF10",4.35188635028528,3.83813606959083,4.51423796440364,9.44455685016294,5.77408151032384,4.51423796440364,3.31810294660482,4.379460237218,4.51423796440364,4.80741892588087,6.70192307945619,4.51423796440364,5.83778507825832,4.40143884440874,5.8092139633249,6.31258114643124,8.54642561096816,8.76126583623434
"301","SRSF2",2.7780718999562,3.08046771215496,4.53498590644467,10.14340773226,7.18059710175416,4.53498590644467,3.30348917395854,2.39122798041143,4.53498590644467,5.49512941219946,6.85808442005039,4.53498590644467,5.4202066977021,7.69338110605478,10.3535817608673,6.38525810930691,6.32246785703815,4.53498590644467
"302","HSPA9",8.02857528970272,7.52143094286509,4.57101786512712,4.31839967094874,4.12940390019838,4.57101786512712,6.35040430117911,7.53722858177801,4.57101786512712,5.94815116868052,6.08791974245474,4.57101786512712,6.45612733092575,5.07861428515097,7.8667327881386,2.98163608313223,3.73537022420477,6.20844152852256
"303","SNRPA",4.18062632883891,6.47380147439964,4.18407933155486,2.77198684089233,5.7605671192962,4.18407933155486,7.05983160660795,10.0959047228529,4.18407933155486,3.93127443718691,2.95958812276564,4.18407933155486,4.16650875673957,4.45028436170293,7.87652744705351,11.6310048469052,3.11354892000115,8.88182775986231
"304","ANXA11",5.09354445309345,4.21882682502547,3.87136380874571,8.80208036481973,8.43623302268769,3.87136380874571,4.92392659175567,4.76751488890904,8.12793673438002,4.9373411413195,5.87583747742825,4.14009203554183,4.21725211761956,5.03534879551148,5.13040732851736,5.27822557958389,5.06443435549536,8.21257481761788
"305","CCT2",4.4002743330275,6.86967188660625,3.46859553620651,5.21500922547028,4.76827224194709,5.35542210987409,4.89727540662491,3.55340236337669,3.46859553620651,6.58857009127009,6.7384561966906,10.0907563353769,5.8964868163121,3.88939362003993,8.41388258242408,5.92658824328891,7.12751831112274,3.46859553620651
"306","HADHA",7.79810289853395,7.05528741102065,4.47289365914803,3.2870434852944,3.87263921075296,4.73645759890198,6.83900427020306,7.34831085561439,5.95733273196082,6.55523929932976,6.28426542679519,7.29556928007757,5.47242052579703,5.68847493742706,5.41327883725997,4.32292662536362,3.87694888006363,4.47289365914803
"307","ARF1",8.49747,8.27815,0,8.77208,8.03193,0,8.55431,9.32104,0,7.18171,7.98399,0,8.5433,7.8755,0,8.0561,8.9044,0
"308","KHDRBS1",4.05634926431489,3.92831170601176,3.26714539027105,5.54228025002803,5.04253029183804,9.7074927149857,3.45025103329128,4.01381331572487,4.69705252921969,5.52650849175867,5.00555815771434,8.51705073590078,5.61606047878358,5.93511484783675,5.74481586092701,7.48703115161985,7.65678957281374,5.17336699725834
"309","SMARCA5",2.92114171746178,3.80148689467901,3.34063072670913,5.33091612319724,8.11845753255138,9.88646651559523,3.53313325612782,5.61216582488232,5.12337225292292,8.6944792061267,6.99774367968334,9.54777432149263,6.36527146278288,6.25109145406171,3.34063072670913,5.94470044666364,1.89771285162729,3.34063072670913
"310","PCMT1",5.73399542877972,7.24771484124334,4.39542627871233,1.94167033985206,4.99883171172224,4.39542627871233,7.12346324527886,6.19166738903077,4.39542627871233,5.76575887881663,3.85119271420709,4.39542627871233,5.99882402583796,6.64689436670292,9.51369025218817,6.90937626022927,4.73252797017773,5.76357939046095
"311","ACTN4",6.03976676145076,6.76106219378847,4.32548263043524,4.95704473690757,3.46236292717739,4.32548263043524,6.82660451808683,7.60710631580501,6.11707581308438,5.83686897310766,6.06853161523997,5.91423221460247,3.41824193350303,4.20657420775372,7.46313678977081,6.73764352352666,5.931266692374,4.32548263043524
"312","ACTN1",4.41141639410492,6.89522364996857,4.35577741813441,8.56521071470057,5.11379112840813,7.00955798767681,5.50518321501366,6.68315478742662,4.65403577350717,5.6211548594929,7.81480759314241,4.35577741813441,3.58320049452054,3.44189897894012,7.91097938199966,6.10373397916609,3.85013829885938,4.35577741813441
"313","MATR3",5.02680931313237,4.5765972458948,4.13305192874292,5.96435365365904,6.12071176735904,8.28699034296386,4.74208716869744,4.90787662339644,7.57716159811258,4.93971353139256,5.23299776444338,6.04839545656651,5.20023901707962,6.29651676423029,5.36176927771931,5.79738451854623,4.20940888230797,6.12960443758075
"314","CWC22",5.01509,5.34086,0,11.5292,7.94737,0,6.50227,6.17058,0,7.82973,9.94595,0,11.7172,9.52841,0,8.10283,10.3705,0
"315","RACK1",6.39457484760459,7.03200526717701,4.64566901394082,6.0827390735158,6.26826891479517,4.64566901394082,6.67124988164369,5.2494139589813,6.79662198272438,6.04740351313026,7.0625127696006,4.64566901394082,3.81923092243729,3.92449688077425,6.6233871531071,5.07581764405098,4.86927320456563,4.64566901394082
"316","HEATR1",2.47537863127518,0.574523331855507,3.34027869264924,8.98167532909915,6.55212147318703,3.34027869264924,3.27001227520675,5.58267484517694,20.5052969850899,4.18507996787041,7.19295366337706,3.34027869264924,8.28406391427741,9.58308133523122,3.34027869264924,4.56207107370961,2.10219718779716,3.34027869264924
"317","PDLIM1",11.9445,12.596,0,8.68412,8.97834,0,9.79475,11.003,0,9.853,10.0755,0,3.42863,8.23849,0,5.39981,0.00386106,0
"318","EPRS1",5.1623332717877,7.38339557398484,5.56743297615257,3.39789352414843,4.67980825986558,5.16854950647517,7.19678688507757,6.50649539209809,5.98929841943121,6.40056560103684,6.58322945245157,7.44616991538139,5.56991301869167,4.19707901588014,4.97137853306164,5.82905384277245,4.3416877763531,3.76359613935644
"319","CAPN1",7.42028461094882,8.77686664081342,5.01247379662027,3.74902097882724,4.51563785997138,7.00005113313994,7.86421880621053,6.82867011182633,5.01247379662027,4.58255353437372,5.49450501477998,5.01247379662027,7.31630351602614,5.77300999360956,5.01247379662027,4.02095405948289,2.83789852858996,5.01247379662027
"320","PCCB",9.37758356622954,7.51118778281331,4.25280216425264,3.21153233643694,3.33032498173756,4.25280216425264,7.27379461601594,8.58072474155578,4.25280216425264,4.77547614085673,4.82946219622849,7.12231358204505,6.14192243575343,7.10982290220458,7.17840515863203,2.79975625506489,2.38016552818147,5.94787018984476
"321","SLC25A5",7.69540550209161,7.42328226808582,7.4092221924816,4.00016979427641,4.77042455196667,6.15548265789416,8.10417141484602,7.06041659390969,3.22170727198612,5.17157304294307,6.59341530011693,3.73539999766933,4.13790573209758,4.70219196038531,6.37095481612457,3.97264851779964,2.43538066452655,6.88301139919007
"322","GLO1",6.53741315406648,5.14275737454045,2.46084489070685,4.32014159391189,3.3703820837355,2.46084489070685,3.68422520917975,3.32217281350538,28.0614846875283,3.27716303739088,6.60304610159017,2.46084489070685,8.75856359918621,7.21445045937652,2.46084489070685,3.91210181696921,4.82108627291253,2.46084489070685
"323","PPIL1",5.48399273659484,6.31528404069598,5.09368620115788,5.27770781606728,7.06428345441753,5.86899539867911,6.13367461332066,4.84010272606933,5.09368620115788,6.69277952238653,6.02561529961909,5.09368620115788,6.42569054021979,5.56148130486574,5.09368620115788,4.91070701449567,6.02330720977465,5.09368620115788
"324","GMPS",4.90441558928505,4.54727822837232,4.38698866758781,7.75513062917871,6.76527881750945,4.70107978573632,4.50436312938258,5.48779582898442,7.07971848058969,6.31564523609276,7.35541278186727,5.40651391180431,5.27241025524766,5.77479393131441,5.70193007207204,5.50185629452771,4.22743679658321,4.92412908924752
